id_ocorrencia_a;matricula;operador_categoria;tipo_veiculo;fabricante;modelo;motor_tipo;motor_quantidade;assentos;ano_fabricacao;pais_fabricante;registro_segmento;voo_origem;voo_destino;fase_operacao
78263;PRHAC;ADMINISTRACAO DIRETA;AVIAO;CESSNA AIRCRAFT;210L;PISTAO;MONOMOTOR;6;1975;BRASIL;ADMINISTRACAO DIRETA;CARLOS PRATES;CARLOS PRATES;CORRIDA APOS POUSO
78264;PTWSB;PARTICULAR;AVIAO;LEARJET;31A;JATO;BIMOTOR;10;1997;BRASIL;PARTICULAR;PRESIDENTE JUSCELINO KUBITSCHEK;SANTOS DUMONT;CIRCUITO DE TRAFEGO
78266;PPAYB;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1978;BRASIL;INSTRUCAO;JOAO MONTEIRO;JOAO MONTEIRO;CIRCUITO DE TRAFEGO
78273;PTFLK;PARTICULAR;***;***;***;***;SEM TRACAO;1;1900;BRASIL;PARTICULAR;CORONEL ALTINO MACHADO;TERRAVISTA;POUSO
78274;PRAZB;REGULAR;AVIAO;EMBRAER;ERJ 190-100 IGW;JATO;BIMOTOR;114;2008;BRASIL;REGULAR;EURICO DE AGUIAR SALLES;VIRACOPOS;DESCIDA
78275;PTRXQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;7;1985;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CORRIDA APOS POUSO
78276;PTUJI;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1994;BRASIL;AGRICOLA;FAZENDA POUSO ALEGRE;FAZENDA POUSO ALEGRE;MANOBRA
78278;PTVRA;PARTICULAR;AVIAO;EMBRAER;EMB-810D;PISTAO;BIMOTOR;6;1993;BRASIL;PARTICULAR;ZUMBI DOS PALMARES;AEROCLUBE DE ALAGOAS;CORRIDA APOS POUSO
78281;PREJN;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1984;BRASIL;INSTRUCAO;AEROPORTO ESTADUAL DE JUNDIAI;AEROPORTO ESTADUAL DE JUNDIAI;TAXI
78282;PTWVX;***;AVIAO;EMBRAER;EMB-202A;PISTAO;MONOMOTOR;1;2013;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
78283;PPMTX;***;HELICOPTERO;AGUSTA;A109E;TURBOEIXO;BIMOTOR;8;2001;BRASIL;PARTICULAR;***;HBR;CRUZEIRO
78284;PRBCO;PARTICULAR;AVIAO;CESSNA AIRCRAFT;680;JATO;BIMOTOR;11;2007;BRASIL;PARTICULAR;SANTA GENOVEVA/GOIANIA;AEROPORTO ESTADUAL DE JUNDIAI;ESTACIONAMENTO
78287;PPEOD;ADMINISTRACAO DIRETA;HELICOPTERO;EUROCOPTER FRANCE;AS 350 B2;TURBOEIXO;MONOMOTOR;6;1992;BRASIL;ADMINISTRACAO DIRETA;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
78289;PRZMZ;***;AVIAO;FLYER INDUSTRIA AERONAUTICA LTDA;RV-10;PISTAO;MONOMOTOR;1;1900;BRASIL;EXPERIMENTAL;MAJOR BRIGADEIRO TROMPOWSKY;BOTELHO;CRUZEIRO
78291;PTGSH;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1978;BRASIL;PARTICULAR;CONFRESA;REGIONAL ORLANDO VILLAS BOAS;CRUZEIRO
78292;PTNUF;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-711B;PISTAO;MONOMOTOR;4;1979;BRASIL;PARTICULAR;BREJO;MAESTRO WILSON FONSECA;CORRIDA APOS POUSO
78293;PROCW;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;172;2015;BRASIL;REGULAR;ANTONIO CARLOS JOBIM / GALEAO;CATARATAS;DECOLAGEM
78295;PPLIL;PARTICULAR;AVIAO;RAYTHEON AIRCRAFT;58;PISTAO;BIMOTOR;4;2000;BRASIL;PARTICULAR;GOVERNADOR ANDRE FRANCO MONTORO;JACAREPAGUA;POUSO
78296;PPGVQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;56-C;PISTAO;MONOMOTOR;2;1961;BRASIL;INSTRUCAO;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;POUSO
78298;PRONJ;REGULAR;AVIAO;AIRBUS INDUSTRIE;A319-115;JATO;BIMOTOR;141;2012;BRASIL;REGULAR;SANTOS DUMONT;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO
78300;PPCFJ;PARTICULAR;AVIAO;DASSAULT AVIATION;FALCON 7X;JATO;TRIMOTOR;15;2012;BRASIL;PARTICULAR;SOROCABA;FAZENDA PORTOBELLO;TAXI
78306;PREJM;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1985;BRASIL;INSTRUCAO;AEROPORTO ESTADUAL DE JUNDIAI;AEROPORTO ESTADUAL DE JUNDIAI;TAXI
78306;PRJQF;PARTICULAR;AVIAO;DASSAULT AVIATION;FALCON 7X;JATO;SEM TRACAO;18;1900;BRASIL;PARTICULAR;AEROPORTO ESTADUAL DE JUNDIAI;CONGONHAS;TAXI
78308;PROMT;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76C;TURBOEIXO;BIMOTOR;14;2007;BRASIL;TAXI AEREO;MACAE;PETROBRAS 63;POUSO
78309;PRSMM;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;208B;TURBOELICE;MONOMOTOR;11;2006;BRASIL;TAXI AEREO;CAMPO DE MARTE;PARATI;CORRIDA APOS POUSO
78310;PRJFA;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1978;BRASIL;INSTRUCAO;PROFESSOR URBANO ERNESTO STUMPF;PROFESSOR URBANO ERNESTO STUMPF;ARREMETIDA NO SOLO
78311;PTUMV;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;2001;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
78312;PRMGO;INSTRUCAO;***;***;***;***;***;1;1900;BRASIL;INSTRUCAO;MONTENEGRO;MONTENEGRO;SUBIDA
78313;PRAZE;REGULAR;AVIAO;EMBRAER;ERJ 190-100 IGW;JATO;BIMOTOR;113;2009;BRASIL;REGULAR;VIRACOPOS;AFONSO PENA;SUBIDA
78314;PPJLB;***;HELICOPTERO;ROBINSON HELICOPTER;R22 BETA;PISTAO;MONOMOTOR;2;2008;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM VERTICAL
78315;PRBKP;PARTICULAR;AVIAO;CIRRUS DESIGN;SR22;PISTAO;MONOMOTOR;4;2010;BRASIL;PARTICULAR;CAMPO DE MARTE;FAZENDA ITATUBA;DECOLAGEM
78316;PPMIG;ADMINISTRACAO DIRETA;HELICOPTERO;HELIBRAS;AS 350 B2;TURBOEIXO;MONOMOTOR;6;2000;BRASIL;ADMINISTRACAO DIRETA;MAJOR NEODO S. PEREIRA;FORA DE AERODROMO;APROXIMACAO FINAL
78317;PPZWA;***;AVIAO;***;YPIRANGA;PISTAO;MONOMOTOR;1;1984;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
78318;PRSNC;TAXI AEREO;AVIAO;PIPER AIRCRAFT;PA-32-301FT;PISTAO;MONOMOTOR;6;2005;BRASIL;TAXI AEREO;MARECHAL THAUMATURGO;CRUZEIRO DO SUL;TAXI
78320;PRWGO;***;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1984;BRASIL;PARTICULAR;LEITE LOPES;FAZENDA CAMPO VITORIA;DECOLAGEM
78321;PUCBZ;EXPERIMENTAL;ULTRALEVE;***;PELICAN 500BR;PISTAO;MONOMOTOR;2;2007;BRASIL;EXPERIMENTAL;FAZENDA VALE ELDORADO - DR JOSE DE AGUIAR LEME;ESTADUAL ARTHUR SIQUEIRA;APROXIMACAO FINAL
78322;PPRCA;TAXI AEREO;AVIAO;CESSNA AIRCRAFT;525B;JATO;BIMOTOR;10;2008;BRASIL;TAXI AEREO;CANELA;CONGONHAS;POUSO
78324;PTUII;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1994;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
78325;PRPRE;TAXI AEREO;AVIAO;HAWKER BEECHCRAFT;390;JATO;BIMOTOR;8;2005;BRASIL;TAXI AEREO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SANTOS DUMONT;CORRIDA APOS POUSO
78326;PPPTP;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2009;BRASIL;REGULAR;LEITE LOPES;RONDONOPOLIS;DECOLAGEM
78330;PPAYB;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1978;BRASIL;INSTRUCAO;JOAO MONTEIRO;JOAO MONTEIRO;SUBIDA
78332;PTNXS;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1980;BRASIL;INSTRUCAO;CAMPO DE MARTE;CAMPO DE MARTE;DECOLAGEM
78333;PTFPS;***;HELICOPTERO;AGUSTA;AW109SP;TURBOEIXO;BIMOTOR;8;2016;BRASIL;PARTICULAR;CRISTALIA;FORA DE AERODROMO;CRUZEIRO
78334;PRRMB;TAXI AEREO;***;***;***;***;SEM TRACAO;1;1900;BRASIL;TAXI AEREO;EDUARDO GOMES;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;DECOLAGEM
78336;PRONE;PARTICULAR;AVIAO;LEARJET;45;JATO;BIMOTOR;9;2004;BRASIL;PARTICULAR;PRESIDENTE PRUDENTE;PAULINO RIBEIRO DE ANDRADE;CORRIDA APOS POUSO
78337;PPOEG;***;AVIAO;CESSNA AIRCRAFT;525;JATO;BIMOTOR;1;1900;BRASIL;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;FAZENDA FORTALEZA DE SANTA TEREZINHA;APROXIMACAO FINAL
78338;PRSAC;***;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;1992;BRASIL;TAXI AEREO;CRUZEIRO DO SUL;CRUZEIRO DO SUL;POUSO
78339;PTUZK;AGRICOLA;AVIAO;EMBRAER;EMB-202A;PISTAO;MONOMOTOR;1;2010;BRASIL;AGRICOLA;JOSE MUCIO MONTEIRO;JOSE MUCIO MONTEIRO;MANOBRA
78340;PRGDA;PARTICULAR;AVIAO;SOCATA;TBM700N;TURBOELICE;MONOMOTOR;0;2013;BRASIL;PARTICULAR;TENENTE-CORONEL AVIADOR CESAR BOMBONATO;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;DECOLAGEM
78341;YV2937;***;AVIAO;BOEING COMPANY;737-2Y5;JATO;BIMOTOR;108;1987;NAO IDENTIFICADO;REGULAR;SIMON BOLIVAR INTERNATIONAL AIRPORT;EDUARDO GOMES;CORRIDA APOS POUSO
78342;PPMRT;***;AVIAO;PZL-OKECIE;PZL-106BT-601;TURBOELICE;MONOMOTOR;2;1998;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
78343;PTMMS;PARTICULAR;HIDROAVIAO;CESSNA AIRCRAFT;U206G;PISTAO;MONOMOTOR;7;1980;BRASIL;PARTICULAR;ZIRONDI;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;POUSO
78344;PRJEE;***;AVIAO;CESSNA AIRCRAFT;210N;PISTAO;MONOMOTOR;6;1980;BRASIL;PARTICULAR;CAMPO DE MARTE;AEROPORTO ESTADUAL DE JUNDIAI;DECOLAGEM
78347;PPZDS;***;AVIAO;AILTON MARTINS DE OLIVEIRA;RV-10;PISTAO;MONOMOTOR;4;2010;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;MUNICIPAL DE GUAIRA;INDETERMINADA
78348;PPJFB;***;AVIAO;HAWKER BEECHCRAFT;C90GTI;TURBOELICE;BIMOTOR;8;2013;BRASIL;PARTICULAR;FAZENDA CRISTAL 2;SANTA GENOVEVA/GOIANIA;POUSO
78349;PRAXU;REGULAR;AVIAO;EMBRAER;ERJ 190-200 IGW;TURBOEIXO;BIMOTOR;125;2013;BRASIL;REGULAR;VIRACOPOS;ZUMBI DOS PALMARES;DECOLAGEM
78350;PTICN;***;AVIAO;CESSNA AIRCRAFT;182P;PISTAO;MONOMOTOR;4;1972;BRASIL;PARTICULAR;TANGARA DA SERRA;MARECHAL RONDON;CRUZEIRO
78351;PRJAW;***;HELICOPTERO;SIKORSKY AIRCRAFT;S-92A;TURBOEIXO;BIMOTOR;22;2012;BRASIL;TAXI AEREO;PETROBRAS 52;BARTOLOMEU LISANDRO;CRUZEIRO
78352;PPVSM;***;AVIAO;BEECH AIRCRAFT;58;PISTAO;BIMOTOR;6;2000;BRASIL;PARTICULAR;NOVO PROGRESSO;MUNDICO COELHO;CORRIDA APOS POUSO
78353;PRBDD;***;AVIAO;BEECH AIRCRAFT;95-B55;PISTAO;BIMOTOR;6;1980;BRASIL;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;PONTA DO SOL;POUSO
78354;FGSQM;REGULAR;AVIAO;BOEING COMPANY;777-328ER;JATO;BIMOTOR;382;2006;NAO IDENTIFICADO;REGULAR;GOVERNADOR ANDRE FRANCO MONTORO;CHARLES DE GAULLE;DECOLAGEM
78356;PRSFJ;***;***;***;***;***;***;1;1900;BRASIL;PARTICULAR;FORA DE AERODROMO;COSTA RICA;INDETERMINADA
78357;PTNKH;INSTRUCAO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-711C;PISTAO;MONOMOTOR;4;1977;BRASIL;INSTRUCAO;CAMPO DE MARTE;GASTAO MADEIRA;CRUZEIRO
78359;PTUUE;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202A;PISTAO;MONOMOTOR;1;2007;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
78360;PTONX;PARTICULAR;AVIAO;CESSNA AIRCRAFT;310R;PISTAO;BIMOTOR;6;1979;BRASIL;PARTICULAR;PROFESSOR ERIBERTO MANOEL REINO;GOVERNADOR ANDRE FRANCO MONTORO;APROXIMACAO FINAL
78363;PTFJM;PARTICULAR;HELICOPTERO;AGUSTA;A109S;TURBOEIXO;BIMOTOR;7;2008;BRASIL;PARTICULAR;BANCO BRADESCO AV. PAULISTA;CAMPO DE MARTE;POUSO
78366;PTRKE;TAXI AEREO;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;PISTAO;MONOMOTOR;6;1979;BRASIL;TAXI AEREO;BREVES;BELEM/BRIGADEIRO PROTASIO DE OLIVEIRA;TAXI
78367;PRSDA;***;AVIAO;RAYTHEON AIRCRAFT;C90GT;TURBOELICE;BIMOTOR;8;2006;BRASIL;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;GUAXUPE;POUSO
78368;PRKLP;***;AVIAO;CESSNA AIRCRAFT;172L;PISTAO;MONOMOTOR;4;1971;BRASIL;PARTICULAR;GARCA;NAMOCOLI;CRUZEIRO
78370;PTUIQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;1994;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;OUTRA FASE
78371;PTWJJ;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1978;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
78372;PTKIL;***;AVIAO;BEECH AIRCRAFT;95-B55;PISTAO;BIMOTOR;6;1974;BRASIL;PARTICULAR;RACHID SALIBA;TABATINGA;CRUZEIRO
78373;PTXXW;INSTRUCAO;***;***;***;***;***;1;1900;BRASIL;INSTRUCAO;BLUMENAU;BLUMENAU;DECOLAGEM
78374;PTRUK;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;7;1984;BRASIL;TAXI AEREO;SENADOR NILO COELHO;PREFEITO DOUTOR JOAO SILVA FILHO;APROXIMACAO FINAL
78375;PTRDZ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-720C;PISTAO;MONOMOTOR;7;1980;BRASIL;PARTICULAR;FORA DE AERODROMO;LARANJAL;INDETERMINADA
78379;PPZFO;EXPERIMENTAL;AVIAO;F.C. OLIVEIRA & CIA LTDA;RV-10;PISTAO;MONOMOTOR;4;2011;BRASIL;EXPERIMENTAL;CARLOS PRATES;CARLOS PRATES;POUSO
78380;PTMUG;***;AVIAO;BOEING COMPANY;777-32WER;JATO;BIMOTOR;384;2012;BRASIL;REGULAR;GOVERNADOR ANDRE FRANCO MONTORO;HEATHROW AIRPORT;SUBIDA
78383;PRAQZ;***;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;2015;BRASIL;REGULAR;GUARARAPES - GILBERTO FREYRE;ZUMBI DOS PALMARES;DESCIDA
78384;PPFBR;PARTICULAR;***;***;***;***;***;1;1900;BRASIL;PARTICULAR;DERSO PORTILHO VIEIRA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CORRIDA APOS POUSO
78387;PRTYD;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;184;2013;BRASIL;REGULAR;TANCREDO NEVES;CONGONHAS;CRUZEIRO
78388;PTPFG;***;PLANADOR;EIRIAVION;PIK-20D;SEM TRACAO;SEM TRACAO;1;1979;BRASIL;PARTICULAR;FORMOSA;FORMOSA;DECOLAGEM
78390;PUDVD;***;***;***;***;***;***;1;1900;BRASIL;EXPERIMENTAL;SAO CHICO;SAO CHICO;MANOBRA
78391;PRRMZ;***;HELICOPTERO;ROBINSON HELICOPTER;R44 II;PISTAO;MONOMOTOR;4;2010;BRASIL;MULTIPLA;GASTAO MADEIRA;GASTAO MADEIRA;CRUZEIRO
78394;PRMPS;***;HELICOPTERO;ROBINSON HELICOPTER;R44;PISTAO;MONOMOTOR;4;2001;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
78396;PUBEL;***;ULTRALEVE;***;***;***;SEM TRACAO;1;1900;BRASIL;EXPERIMENTAL;MARINA DO CARAIPE;MARINA DO CARAIPE;CRUZEIRO
78397;PPMAX;***;AVIAO;PIPER AIRCRAFT;PA-46-350P;PISTAO;MONOMOTOR;6;2004;BRASIL;PARTICULAR;TORRES;COSTA ESMERALDA;POUSO
78405;PTOEB;***;AVIAO;BEECH AIRCRAFT;F33A;PISTAO;MONOMOTOR;5;1990;BRASIL;PARTICULAR;JABOTICABAL;GENERAL LEITE DE CASTRO;CRUZEIRO
78406;PRONS;REGULAR;AVIAO;AIRBUS INDUSTRIE;A320-214;JATO;BIMOTOR;172;2013;BRASIL;REGULAR;DEPUTADO LUIS EDUARDO MAGALHAES;GOVERNADOR ANDRE FRANCO MONTORO;INDETERMINADA
78407;PTUQQ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;2004;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;CRUZEIRO
78408;PRJBX;TAXI AEREO;***;***;***;***;***;1;1900;BRASIL;TAXI AEREO;MACAE;BARTOLOMEU LISANDRO;CRUZEIRO
78409;PTRUH;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-810D;PISTAO;BIMOTOR;6;1983;BRASIL;TAXI AEREO;LEITE LOPES;CAMPO GRANDE;TAXI
78410;***;***;***;FABRICANTE DESCONHECIDO;MODELO DESCONHECIDO;***;***;1;1900;BRASIL;REGULAR;AEROPUERTO INTERNACIONAL MINISTRO PISTARINI;GOVERNADOR ANDRE FRANCO MONTORO;ESTACIONAMENTO
78411;PPBGG;***;AVIAO;EMBRAER;EMB-500;JATO;BIMOTOR;7;2011;BRASIL;PARTICULAR;GUARARAPES - GILBERTO FREYRE;PISTA DE POUSO  NAO HOMOLOGADA;SUBIDA
78412;PTNUU;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-712;PISTAO;MONOMOTOR;4;1980;BRASIL;INSTRUCAO;ATIBAIA;ATIBAIA;CORRIDA APOS POUSO
78416;PTUEW;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1989;BRASIL;ESPECIALIZADA;FORA DE AERODROMO;FORA DE AERODROMO;TAXI
78418;TFFIJ;***;AVIAO;***;BOEING 757 200;JATO;BIMOTOR;0;1993;NAO IDENTIFICADO;REGULAR;GUARARAPES - GILBERTO FREYRE;AEROPORTO INTERNACIONAL AMILCAR CABRAL;SUBIDA
78426;PTOXK;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1977;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
78427;PRJOK;***;AVIAO;HAWKER BEECHCRAFT;G58;PISTAO;BIMOTOR;1;1900;BRASIL;PARTICULAR;FAZ. REUNIDAS SCHLATTER;LEITE LOPES;DESCIDA
78428;PPPTM;***;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;73;2008;BRASIL;REGULAR;SANTA GENOVEVA/GOIANIA;BRIGADEIRO LYSIAS RODRIGUES;CRUZEIRO
78429;PTGYZ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1983;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
78430;PTUOL;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;2003;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;MANOBRA
78432;PUBIA;***;ULTRALEVE;***;VIMANA R-12;PISTAO;MONOMOTOR;2;2006;BRASIL;EXPERIMENTAL;CATULEVE;FAZENDA BEBIDA VELHA;CRUZEIRO
78433;PTWQQ;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;152;PISTAO;MONOMOTOR;2;1982;BRASIL;INSTRUCAO;COMANDANTE ANTONIO AMILTON BERALDO;COMANDANTE ANTONIO AMILTON BERALDO;ARREMETIDA NO SOLO
78435;PRAUB;***;AVIAO;EMBRAER;ERJ 190-200 IGW;TURBOEIXO;BIMOTOR;125;2014;BRASIL;REGULAR;PRESIDENTE CASTRO PINTO;VIRACOPOS;DECOLAGEM
78437;PTVYZ;***;AVIAO;EMBRAER;EMB-202A;PISTAO;MONOMOTOR;1;2013;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;ESPECIALIZADA
78438;PPECF;***;HELICOPTERO;HELIBRAS;AS 350 BA;TURBOEIXO;MONOMOTOR;6;1998;BRASIL;ADMINISTRACAO DIRETA;CAP. PM CIDIMAR ANTUNES DE ALMEIDA;CAP. PM CIDIMAR ANTUNES DE ALMEIDA;MANOBRA
78439;PRMJA;***;AVIAO;PIPER AIRCRAFT;PA-25-235;PISTAO;MONOMOTOR;1;1964;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
78442;PRGXQ;REGULAR;***;***;***;***;SEM TRACAO;1;1900;BRASIL;REGULAR;SANTOS DUMONT;CONGONHAS;DECOLAGEM
78444;PPABP;INSTRUCAO;AVIAO;CESSNA AIRCRAFT;172S;PISTAO;MONOMOTOR;4;2009;BRASIL;INSTRUCAO;PROFESSOR URBANO ERNESTO STUMPF;PROFESSOR URBANO ERNESTO STUMPF;SUBIDA
78445;PRAQQ;REGULAR;AVIAO;AEROSPATIALE AND ALENIA;ATR-72-212A;TURBOELICE;BIMOTOR;75;1900;BRASIL;REGULAR;VIRACOPOS;GOVERNADOR JOSE RICHA;CRUZEIRO
78454;PTLHC;PARTICULAR;AVIAO;CESSNA AIRCRAFT;650;JATO;BIMOTOR;10;1985;BRASIL;PARTICULAR;ANTONIO CARLOS JOBIM / GALEAO;VIRACOPOS;DECOLAGEM
78455;PRFBA;***;AVIAO;PIPER AIRCRAFT;PA-25-235;PISTAO;MONOMOTOR;1;1976;BRASIL;AGRICOLA;PISTA DE POUSO EVENTUAL;PISTA DE POUSO EVENTUAL;MANOBRA
78459;PUABD;***;ULTRALEVE;***;***;***;SEM TRACAO;1;1900;BRASIL;EXPERIMENTAL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
78460;PTWGL;***;AVIAO;CESSNA AIRCRAFT;A188B;PISTAO;MONOMOTOR;1;1980;BRASIL;AGRICOLA;FAZENDA REDENCAO;FAZENDA REDENCAO;MANOBRA
78461;PTRRQ;PARTICULAR;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-721D;PISTAO;MONOMOTOR;6;1984;BRASIL;PARTICULAR;SALGADO FILHO;ROSARIO DO SUL;SUBIDA
78467;PTGNJ;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201;PISTAO;MONOMOTOR;1;1976;BRASIL;PARTICULAR;FORA DE AERODROMO;FORA DE AERODROMO;POUSO
78468;PTUCW;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-201A;PISTAO;MONOMOTOR;1;1987;BRASIL;PARTICULAR;ARIOSTO DA RIVA;ARIOSTO DA RIVA;CRUZEIRO
78469;PTYDL;TAXI AEREO;HELICOPTERO;SIKORSKY AIRCRAFT;S-76A;TURBOEIXO;BIMOTOR;14;1981;BRASIL;TAXI AEREO;CARAUARI;FORA DE AERODROMO;APROXIMACAO FINAL
78471;PURVY;EXPERIMENTAL;ULTRALEVE;FLYER INDUSTRIA AERONAUTICA LTDA;RV-9A;PISTAO;MONOMOTOR;2;2008;BRASIL;EXPERIMENTAL;CARLOS PRATES;CARLOS PRATES;CORRIDA APOS POUSO
78472;PRCSW;***;AVIAO;EMBRAER;EMB-500;JATO;BIMOTOR;6;2009;BRASIL;PARTICULAR;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;SAO JOAO DEL REI;POUSO
78478;PUFDG;***;***;***;***;***;SEM TRACAO;1;1900;BRASIL;EXPERIMENTAL;ITAJAI/CAMPO COMANDANTES;ITAJAI/CAMPO COMANDANTES;SUBIDA
78479;PRDFA;***;AVIAO;AIR TRACTOR;AT-402B;TURBOELICE;MONOMOTOR;1;2013;BRASIL;AGRICOLA;FAZENDA BOA SORTE;FAZENDA BOA SORTE;MANOBRA
78483;PRVBO;REGULAR;AVIAO;BOEING COMPANY;737-73V;JATO;BIMOTOR;152;2002;BRASIL;REGULAR;HERCILIO LUZ;HERCILIO LUZ;DECOLAGEM
78485;PTUPW;***;AVIAO;NEIVA INDUSTRIA AERONAUTICA;EMB-202;PISTAO;MONOMOTOR;1;2003;BRASIL;AGRICOLA;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM
78488;PRAXP;***;AVIAO;EMBRAER;ERJ 190-200 IGW;JATO;BIMOTOR;125;2013;BRASIL;REGULAR;SANTA GENOVEVA/GOIANIA;GUARARAPES - GILBERTO FREYRE;CRUZEIRO
