ACTIVITY,TIME,SL,EEG,BP,HR,CIRCLUATION
0,10257.1,82602.0,-4862.0,29,190,2966
3,7268.4,14086.2,-2400.58,82,120,809
5,8126.81,9177.95,-976.0,26,102,516
2,4651.83,2939.74,-1309.3,49,67,224
3,9759.7,26922.1,-3387.09,28,174,1415
0,15667.4,191744.0,-10109.0,71,380,7094
4,5196.71,3011.5,-1214.66,44,67,224
2,7809.48,9415.71,-3026.43,96,130,490
0,10752.9,45012.0,-5164.0,30,190,2054
0,13211.1,132082.0,-4671.0,110,269,5619
5,5302.09,2255.64,-1426.6,26,82,185
4,14094.0,69261.7,-3600.0,66,224,2192
3,9172.26,27400.6,-2950.0,26,166,1414
2,8348.61,10575.2,-2882.76,93,139,587
2,7019.52,13275.3,-1477.81,18,96,804
3,10757.2,49814.8,-4930.0,27,216,2677
2,5146.35,3408.2,-809.296,50,51,132
4,14180.5,95689.1,-5612.08,55,294,4249
4,9495.81,12344.3,-2683.82,89,136,619
5,5451.05,4607.35,-1430.0,14,79,317
3,8878.5,38663.3,-2950.0,32,196,1885
0,14741.2,84575.0,-8999.0,70,332,3545
0,13235.2,70016.0,-6748.0,60,282,3218
3,6019.6,10276.8,-4030.0,19,109,689
1,5364.27,4616.64,-696.0,20,85,343
1,5241.4,4789.5,-1210.0,22,85,343
3,4649.53,2000.98,-972.014,8,63,166
0,8887.81,17363.0,-3697.0,72,185,1026
0,10638.9,29147.0,-4496.0,41,193,1576
5,9058.9,27635.7,-1600.0,39,166,1414
0,10224.5,21567.0,-4351.0,87,184,1118
5,7986.21,7551.51,-689.0,134,109,486
3,8225.49,12088.9,-2587.32,81,128,693
4,10116.9,34274.1,-3475.97,80,176,1922
0,10811.1,32066.0,-3440.0,44,183,1638
5,14089.3,108556.0,-6640.0,44,322,4619
3,14819.0,71100.6,-3510.0,63,224,2192
5,8784.81,20655.5,-2635.59,58,152,1165
4,8613.47,10864.7,-3101.15,40,156,654
3,19932.7,255619.0,-13900.0,79,540,8870
4,14004.1,116017.0,-1850.0,40,235,4905
0,10612.5,36323.0,-6617.0,131,227,1757
5,9684.64,29203.4,-3443.24,29,179,1626
0,25831.0,470347.0,-17250.0,78,659,13162
4,6502.8,3947.96,-2326.51,69,101,249
3,16818.9,161761.0,-7312.56,74,352,6744
4,6005.14,7355.35,-1605.06,49,93,545
3,18297.5,161255.0,-11100.0,84,388,6290
0,4665.23,4958.0,-1804.0,9,74,369
2,7769.51,5194.65,-1450.0,26,86,205
2,14947.6,117256.0,-4500.0,46,271,4426
3,7016.59,13834.1,-2426.1,99,120,809
4,8537.14,12327.1,-2528.7,83,128,693
4,7637.46,4614.42,-2767.72,32,131,271
0,19955.3,184552.0,-9132.0,71,386,5540
1,10950.6,69097.6,-5315.89,144,247,3373
4,17483.2,161165.0,-12100.0,74,388,6290
4,7729.12,4695.0,-2681.89,24,131,271
5,15317.2,80807.5,-6986.59,64,320,3466
2,7837.97,9397.01,-2955.41,96,130,490
3,11174.3,85162.9,-2820.0,19,220,3450
2,15588.5,117412.0,-5440.0,59,271,4426
2,8622.15,20178.1,-3536.21,85,163,1162
3,6322.64,10215.9,-3070.0,15,109,689
2,10605.5,37693.8,-4190.6,128,205,1751
3,7136.94,14053.6,-2380.85,91,120,809
0,9861.33,54723.0,-4455.0,26,211,2753
4,22750.5,515774.0,-11578.9,149,540,18067
3,9624.31,17648.6,-3778.78,72,172,973
3,7128.65,13917.6,-2441.0,93,120,809
4,10727.3,39252.8,-3776.51,37,193,2118
2,4336.51,2128.09,-938.482,20,54,165
4,9880.87,27561.5,-2440.0,25,194,1521
5,23052.5,279140.0,-9130.5,78,468,9276
0,11909.4,54043.0,-6089.0,70,210,2255
0,7043.2,11948.0,-1980.0,43,119,690
3,7193.86,14334.1,-2371.85,83,120,809
2,2420.22,64.9663,-191.0,92,33,5
2,14405.5,59199.2,-6815.36,163,305,2610
0,24214.4,489428.0,-12775.0,350,587,14495
0,11696.1,52790.0,-4227.0,42,226,2749
5,7981.66,7686.05,-248.0,147,109,486
0,20568.5,338746.0,-12336.0,125,442,9536
4,5954.86,11551.5,-1887.33,17,102,764
2,5803.84,7080.71,-1665.26,50,93,545
5,12357.7,71630.2,-5590.23,54,262,3211
1,5465.87,4310.43,-1170.0,13,88,292
4,2563.23,50.9054,-420.0,92,33,5
4,13761.7,52183.8,-6007.55,64,288,2334
3,24142.6,476380.0,-11300.0,41,483,15505
0,14298.5,48944.0,-694.0,116,298,2132
4,11677.3,31899.9,-2710.0,47,234,1581
5,3571.47,2084.04,-571.481,3,43,161
5,5013.01,4377.3,-1281.45,31,72,340
0,14005.2,92275.0,-6675.0,43,378,3980
2,5324.56,4358.6,-1240.0,15,88,292
0,13297.3,68152.4,-6175.16,173,254,2904
0,7489.6,12231.0,-2556.0,18,126,689
3,9641.34,32648.5,-3518.3,85,176,1922
5,8793.22,23368.5,-2973.15,29,154,1252
5,13674.1,78758.8,-5382.44,40,262,3211
4,9220.68,27245.7,-2977.14,84,158,1403
4,8952.04,11412.8,-3292.75,43,156,654
4,8549.77,11488.8,-3066.64,41,156,654
5,13736.5,52962.2,-6013.84,53,288,2334
2,14471.1,59202.9,-6791.78,162,305,2610
3,24098.0,266731.0,-13900.0,67,540,8870
3,11208.8,37485.3,-3744.35,111,205,1751
2,22210.1,469714.0,-14300.0,62,483,15505
4,9370.52,25713.8,-3387.69,29,174,1415
1,2407.1,51.6361,-436.0,8,33,5
0,14041.4,162675.0,-7817.0,56,329,6616
0,10528.8,44295.0,-4477.0,24,169,1467
4,9789.11,34725.0,-3527.9,86,176,1922
0,9988.13,19980.0,-1701.0,23,163,1020
2,9064.02,17280.3,-4205.98,31,183,931
0,6524.68,7530.17,-1412.32,13,90,405
1,5957.07,4728.77,-1390.0,21,85,343
5,12637.1,70489.0,-5553.55,39,262,3211
4,13057.6,80033.0,-5970.0,45,272,3539
5,5156.99,4323.73,-1288.45,14,72,340
0,25086.3,613234.0,-15960.0,138,534,18080
3,3905.51,1477.88,-897.623,35,52,133
2,5446.11,4376.88,-1020.0,17,88,292
0,10923.6,31479.0,-5018.0,65,233,1587
0,11479.0,52172.0,-4310.0,25,236,2747
4,9226.34,27246.0,-3856.25,95,214,1469
2,5806.61,4153.75,-1543.57,121,88,318
4,18333.7,202634.0,-9720.0,51,390,7459
5,13114.0,60737.8,-4612.57,135,237,2672
4,21601.5,410673.0,11400.0,55,473,14125
0,4840.31,6880.0,-2819.0,16,80,515
4,9911.99,36843.4,-4200.0,41,196,1997
3,5154.7,2927.84,-1051.09,30,71,249
3,8862.77,51687.9,-3260.0,19,188,2599
0,9183.59,31143.0,-2400.0,44,192,1470
4,11124.5,85963.5,-2890.0,37,220,3450
0,4286.17,1339.0,-1331.0,17,61,129
2,12641.3,51023.1,-5270.0,34,234,2464
0,18624.7,177716.0,-7238.0,83,416,5963
2,8798.37,20055.0,-3430.59,78,163,1162
0,8449.67,21490.0,-3004.0,23,157,1253
3,11125.7,49788.2,-5530.0,33,216,2677
5,14303.0,102632.0,-5702.2,144,281,4061
0,15173.6,112122.0,-6748.0,42,308,4156
3,4247.03,2239.69,-922.626,47,51,132
3,21417.8,339680.0,-8240.0,115,462,11563
0,13139.8,60481.0,-5764.0,59,255,2753
4,9395.66,27832.2,-2180.0,44,156,1364
0,20520.4,312243.0,-10299.0,101,395,7591
4,8666.98,26833.4,-2797.66,87,156,1521
0,14946.7,119820.0,-9824.0,103,364,4820
2,16590.1,160799.0,-7497.13,79,352,6744
2,5231.45,4303.96,-964.0,11,79,317
0,16111.4,176001.0,-11582.0,44,381,6737
0,7034.7,6789.0,-3459.0,28,96,318
5,9020.1,30287.6,-3349.49,122,171,1747
5,8882.31,28723.5,-3491.35,38,179,1626
3,10713.6,37305.2,-4084.31,107,205,1751
0,20594.5,234763.0,-11250.0,86,468,8473
5,25556.1,480552.0,-11000.0,49,483,15505
4,2193.22,57.0036,-732.0,10,33,5
0,23393.9,612936.0,-12921.0,155,536,19034
4,5737.25,11316.2,-1847.41,22,102,764
0,10508.5,35637.0,-3479.0,28,205,1692
3,8851.16,13460.2,-2815.19,14,148,729
4,26190.4,282293.0,-13300.0,81,540,8870
2,5397.48,4259.4,-1100.0,10,79,317
0,13427.5,84741.0,-7452.0,28,294,3377
0,17594.8,154979.0,-7682.0,187,348,5322
3,21445.3,196206.0,-6600.0,74,403,6746
0,5059.43,3845.0,-1868.0,7,86,273
4,9633.91,25824.0,-3314.33,21,174,1415
2,12633.9,73636.8,-3390.0,25,249,3630
1,9028.47,17174.9,-4267.94,36,183,931
0,8535.77,13612.0,-2839.0,60,162,844
0,4906.62,2991.0,-915.0,6,81,246
4,20425.4,191299.0,-5710.0,75,403,6746
2,10261.5,57478.2,-4658.02,137,217,2904
0,8320.92,23160.0,-4905.0,54,166,1309
0,14570.3,96839.0,-5546.0,32,280,4148
5,13228.4,99497.5,-5983.67,145,281,4061
2,5048.07,4249.16,-1020.0,10,79,317
2,12652.5,74033.4,-4670.0,17,249,3630
0,11396.5,90104.0,-6823.0,43,268,4063
4,10205.1,26404.5,-3276.48,27,174,1415
1,9294.61,17184.9,-4114.86,31,183,931
2,2443.42,51.0153,-397.0,92,33,5
4,12387.8,53155.8,-4640.0,31,216,2677
0,9867.62,22410.0,-5116.0,46,206,1165
4,9849.79,26238.0,-3354.52,26,174,1415
3,6925.03,4144.85,-1880.0,26,86,205
0,14863.1,57918.0,-6009.0,34,246,2067
0,21189.4,323329.0,-14776.0,91,498,11583
0,13621.4,161140.0,-8372.0,47,325,6619
5,8555.49,4806.98,-2565.74,34,131,271
3,11238.9,86063.6,-3000.0,20,220,3450
0,24334.1,495991.0,-16696.0,130,564,16233
4,15115.1,80707.2,-1440.0,69,223,2059
0,15354.2,116772.0,-9317.0,69,362,4351
0,8592.49,15758.0,-4445.0,97,174,889
3,15081.4,60358.1,-6553.03,144,305,2610
3,25300.7,480315.0,-12400.0,55,483,15505
0,11052.6,56366.0,-6856.0,39,252,2465
5,7010.47,4147.56,-1620.0,22,86,205
4,6995.5,6689.59,-2127.62,30,108,428
4,13006.1,47127.7,-5839.02,58,273,2061
2,12272.7,60183.5,-5920.0,34,247,2754
3,14558.2,51248.1,-3170.0,36,234,2464
3,5568.57,4125.41,-951.0,12,79,317
0,10018.6,36984.0,-3413.0,30,196,1811
5,8575.26,12354.4,-2434.33,78,128,693
3,15343.8,63836.7,-5210.0,37,215,2188
2,4360.31,2254.65,-997.984,22,54,165
4,7785.22,12910.8,-2764.07,20,132,806
3,5988.01,10163.6,-4280.0,18,109,689
5,5506.01,1854.91,-1397.42,25,76,147
3,9602.93,10658.9,-2950.0,34,154,587
4,8266.7,12990.6,-2616.45,15,132,806
3,12704.3,103977.0,-2730.0,16,220,3450
2,18490.4,160922.0,-6628.36,104,352,6744
2,11397.5,114388.0,-4360.0,48,235,4905
0,14701.0,113348.0,-5798.0,28,271,3061
0,11807.3,63817.0,-6632.0,19,240,2894
4,18591.1,159971.0,-10000.0,207,388,6290
4,12907.9,49719.2,-4640.0,31,215,2188
0,17533.1,165772.0,-6866.0,57,374,6628
3,15149.3,54413.4,-4940.0,31,215,2188
0,20708.8,184847.0,-9631.0,153,408,6182
0,6791.56,10569.0,-1259.0,19,132,586
3,5387.27,4296.01,-1130.0,13,79,317
4,10054.1,49995.6,-5540.0,29,216,2677
2,14542.8,115990.0,-5840.0,61,271,4426
3,7840.69,50817.0,-2660.0,41,188,2599
4,17823.4,160233.0,-8360.0,80,388,6290
2,17363.7,164100.0,-7390.81,78,352,6744
0,3703.58,2336.0,-1309.0,13,63,202
5,23533.7,368685.0,-6800.0,121,462,11563
4,10201.5,49877.9,-5190.0,23,216,2677
4,9715.56,27503.1,-2000.0,24,194,1521
0,6999.66,9002.0,-1305.0,39,106,522
5,11921.9,19529.9,-2000.0,26,168,772
4,7711.99,8616.84,-2800.0,33,149,549
2,7554.17,9331.56,-3127.67,13,138,554
0,23251.8,368308.0,-11716.0,129,585,11137
1,5030.64,4256.34,-1640.0,21,88,292
1,4167.12,2317.27,-986.935,47,51,132
5,15009.9,53589.4,-191.765,78,288,2334
0,9150.59,17402.9,-4231.1,86,172,973
2,4090.34,2272.34,-1129.58,19,54,165
4,7285.41,7759.93,-1720.0,15,111,453
5,9812.87,35289.3,-4318.67,116,208,1691
4,5992.18,11019.3,-1888.6,24,102,764
4,6974.26,4026.62,-2239.58,65,101,249
4,9603.47,26755.0,-3249.93,26,174,1415
2,9509.17,10205.9,-3010.0,45,154,587
0,10630.1,67105.0,-4794.0,25,241,3209
4,8361.31,17093.7,-2887.74,77,142,844
3,6610.4,10386.7,-2420.0,15,109,689
5,11693.9,28337.7,-4008.54,59,214,1469
4,4978.46,4262.18,-1299.94,22,72,340
2,8241.45,19882.9,-3528.64,104,163,1162
2,8032.98,9517.11,-3021.59,89,130,490
3,10975.5,49200.1,-4310.0,18,216,2677
0,14877.0,103399.0,-9166.0,40,356,3985
3,18209.2,160525.0,-7110.0,79,388,6290
3,12886.2,79603.1,-4710.0,53,272,3539
3,9282.83,16894.9,-2738.5,82,142,844
0,10865.0,40507.0,-6896.0,56,216,1994
3,14304.7,141752.0,-5850.0,52,315,5844
4,9912.71,26358.8,-2847.02,96,158,1403
3,9179.06,38928.4,-2130.0,17,196,1885
0,12597.8,74419.0,-4231.0,22,235,3296
3,12851.5,80012.6,-6260.0,59,272,3539
0,3532.39,1896.0,-744.0,9,59,168
0,5470.89,5448.0,-2013.0,32,103,372
2,4148.56,2228.02,-1101.68,20,54,165
2,5009.5,2849.18,-1238.37,39,67,224
2,6461.14,13197.1,-1608.93,15,96,804
0,6091.91,8753.0,-3267.0,19,110,582
4,14481.3,141087.0,-4390.0,62,315,5844
4,8691.36,28521.3,-3481.58,33,179,1626
5,13006.6,70636.9,-5509.03,40,262,3211
0,22269.7,462388.0,-9009.0,89,450,12658
4,6970.17,3995.3,-2201.83,72,101,249
0,7029.83,11699.0,-4529.0,48,122,694
4,6828.12,4067.96,-2333.01,71,101,249
4,9047.57,27663.3,-2040.0,28,156,1364
2,3842.02,1519.86,-591.08,30,40,100
0,7565.93,14268.0,-1795.0,28,128,806
0,11215.0,50006.0,-5919.0,55,194,2457
3,7413.8,14009.9,-2368.4,91,120,809
0,4790.36,4441.0,-1890.0,2,53,168
0,18840.3,249151.0,-8689.0,79,419,9684
1,5634.17,4327.44,-1460.0,14,88,292
0,7859.68,13551.7,-3408.12,17,148,729
3,9912.72,42301.8,-2929.24,100,159,2181
1,5096.56,4254.56,-1150.0,17,88,292
0,7277.55,9470.0,-3430.0,92,135,585
0,14435.7,191551.0,-9974.0,93,324,7817
2,16152.1,115674.0,-4220.0,56,271,4426
3,4824.94,3275.95,-1191.07,37,71,249
1,2488.87,51.1674,-572.0,6,33,5
4,10949.7,27047.9,-4270.41,55,214,1469
5,10617.8,35164.4,-4320.89,110,208,1691
0,22721.3,501633.0,-14574.0,111,603,16774
4,10752.2,17342.6,-3520.79,68,172,973
3,13154.7,60396.9,-5000.0,27,247,2754
0,14289.4,184005.0,-8676.0,36,336,7453
4,25200.0,299183.0,-10900.0,89,540,8870
0,8015.88,25337.0,-3363.0,24,158,1468
3,25163.2,479452.0,-11600.0,54,483,15505
0,5657.02,6911.0,-2187.0,14,94,482
4,9827.55,27584.2,-3313.09,35,174,1415
0,5343.76,4108.0,-2091.0,11,85,267
0,12678.4,129029.0,-6523.0,32,282,5419
4,5044.47,4498.18,-2050.0,16,85,343
5,11845.9,56421.4,-2860.0,65,223,2822
0,8242.99,30391.0,-4940.0,70,170,1805
0,10967.5,36869.0,-4360.0,35,184,1698
2,13307.0,63941.7,-3760.0,42,224,2192
3,10248.0,10683.0,-1900.0,39,154,587
0,10560.7,41701.0,-3996.0,47,202,1994
2,5320.82,3080.27,-1199.54,51,67,224
3,15031.9,93973.5,-3790.0,51,254,3885
5,13846.6,51775.6,-5914.39,56,288,2334
2,9045.42,17163.6,-4195.57,34,183,931
3,3210.23,1256.64,-709.311,35,40,100
4,13443.7,82129.9,-5640.0,56,272,3539
2,7659.14,9410.29,-2999.0,99,130,490
5,10561.4,40607.2,-3463.35,45,180,2054
2,13363.7,51992.1,-2960.0,62,223,2059
5,12419.7,72026.6,-5663.33,29,262,3211
5,14446.8,79106.6,-6732.22,115,320,3466
5,7775.88,4703.6,-2712.12,28,131,271
0,9595.75,23004.0,-3338.0,13,162,1360
0,9932.06,39356.0,-6022.0,114,205,1994
3,7525.88,5550.33,-1817.68,54,108,318
4,11230.1,28044.9,-4133.6,56,214,1469
2,6473.44,5621.23,-1950.0,16,79,292
3,7114.27,13807.5,-1502.59,19,96,804
4,8320.33,28099.2,-2862.24,82,156,1521
2,7450.28,14046.2,-2320.22,87,120,809
5,9396.46,11471.4,-2671.43,93,139,587
0,44446.3,2426140.0,-25461.0,110,974,52210
0,7016.58,8070.0,-1503.0,30,123,487
2,19512.1,158770.0,-9170.0,75,449,5537
0,7261.38,13103.0,-3057.0,19,144,768
2,5278.26,4427.75,-1340.0,17,88,292
3,3394.18,1385.56,-655.823,33,40,100
2,7416.61,9446.14,-2484.03,15,123,621
0,15865.9,128549.0,-10817.0,234,388,5432
0,18942.0,164643.0,-11506.0,308,460,5862
4,21825.2,407577.0,-10300.0,61,473,14125
0,18753.5,225760.0,-15043.0,204,476,8349
4,10249.0,37102.6,-3820.0,49,196,1997
0,10948.5,60013.0,-4905.0,46,226,2981
3,9156.0,26530.1,-1810.0,32,156,1364
2,6467.26,7371.5,-1453.47,48,93,545
0,11861.4,61265.0,-5992.0,71,221,2746
0,19822.9,471164.0,-12695.0,78,531,16585
5,9179.57,30516.2,-3292.81,124,171,1747
5,3836.14,2206.69,-568.651,5,43,161
3,11786.7,45083.2,-3260.0,63,223,2059
2,7059.76,5709.92,-1590.0,16,79,292
3,16762.6,110541.0,-6220.0,34,322,4619
4,13304.5,142649.0,-6165.16,180,308,6057
2,7263.68,5395.25,-1720.0,16,79,292
3,11852.3,38829.8,-1630.0,35,166,1414
0,6749.24,10426.0,-1457.0,24,114,690
0,12895.0,104485.0,-7059.0,34,296,4344
4,14750.1,101649.0,-5440.52,166,281,4061
4,4608.3,3042.42,-1203.67,31,71,249
2,6207.89,7573.13,-1726.45,50,93,545
3,5112.79,3045.79,-1176.73,42,67,224
0,21523.8,240596.0,-10641.0,107,440,7587
3,9022.21,39042.4,-2440.0,26,196,1885
4,5176.49,3314.51,-816.818,50,51,132
3,11828.0,52377.2,-4150.0,34,224,2192
4,8571.59,28282.3,-3300.0,33,156,1364
0,5665.27,5370.0,-2183.0,14,90,370
5,6366.38,4145.54,-1934.76,66,101,270
3,21031.0,256293.0,17300.0,80,540,8870
0,6166.57,11214.0,-1891.0,38,107,765
0,10529.1,16657.0,-4065.0,19,174,807
5,9578.66,29653.8,-3275.86,120,171,1747
3,13441.8,60639.6,-4580.0,27,247,2754
0,7490.27,7506.0,-2734.0,11,116,399
4,23494.8,267673.0,-10300.0,86,540,8870
4,5914.92,10689.4,-1798.47,40,102,764
5,7242.79,6753.42,-987.0,15,119,395
5,22983.4,280847.0,-9554.63,60,468,9276
0,18190.6,221205.0,-6591.0,81,421,8470
0,8206.92,4903.0,-607.0,17,107,271
4,19277.3,178669.0,-5040.0,84,403,6746
4,12884.8,75708.4,-5474.12,49,262,3211
3,9657.49,26091.6,-3364.8,32,174,1415
1,8870.42,17114.1,-4342.75,36,183,931
5,9300.1,52050.7,-2420.0,35,188,2599
4,9109.13,11275.7,-3077.64,32,156,654
0,8252.42,10105.0,-2958.0,80,138,554
0,23255.4,279106.0,-13915.0,284,521,9407
5,7936.86,26514.5,-2877.01,97,156,1521
0,8785.96,21186.0,-3020.0,13,151,1111
4,16823.8,201357.0,-9300.0,42,390,7459
3,8577.96,13421.5,-2799.97,16,148,729
3,10055.2,48448.2,-4500.0,15,216,2677
0,14235.2,98345.9,-6528.58,35,281,3974
0,8217.59,13245.0,-3086.0,25,158,811
4,8710.44,13326.5,-2474.62,17,132,806
5,8362.79,9289.42,-936.0,18,102,516
0,9734.88,86142.0,-5595.0,16,219,4053
2,3945.62,1445.45,-989.383,42,52,133
3,11093.5,37896.9,-4004.07,126,205,1751
0,10573.8,17167.0,-3995.0,24,177,773
0,5085.98,3998.0,-2035.0,7,71,292
4,6854.86,4067.96,-2308.38,70,101,249
0,8638.79,15592.0,-3924.0,32,149,848
0,5068.86,4579.0,-2693.0,11,88,321
4,7882.11,12815.6,-1646.79,15,105,765
4,8936.74,26402.2,-2230.0,41,156,1364
3,7817.93,25489.9,-2430.0,29,156,1364
0,9964.92,12858.0,-3425.0,32,160,623
0,4218.88,2634.0,-1846.0,15,62,202
0,6458.54,13652.0,-2561.0,64,109,887
3,19374.0,165100.0,-4061.46,89,352,6744
0,9565.92,13931.0,-2147.0,14,166,770
1,11110.6,68939.0,-5262.18,147,247,3373
2,13141.7,117772.0,-4020.0,34,235,4905
3,8272.49,28363.5,-2930.16,85,156,1521
0,8764.66,34374.0,-5485.0,40,166,1991
5,7157.69,5684.54,-2267.55,65,107,346
3,7466.13,10395.1,-3130.0,20,109,689
0,4640.24,3504.0,-1343.0,19,85,268
5,12063.7,71392.2,-5554.8,43,262,3211
3,13098.3,60734.0,-5450.0,29,247,2754
2,5685.22,7489.4,-1817.31,71,104,457
2,12795.7,115529.0,-3130.0,49,235,4905
2,6592.12,5478.14,-1560.0,16,79,292
0,13197.8,67201.0,-6259.0,143,255,3211
4,8238.52,9466.27,-3081.18,22,138,554
0,10398.1,81260.0,-4010.0,37,209,3624
0,15265.4,116760.0,-8049.0,162,315,4720
4,23406.5,519808.0,-11366.0,122,540,18067
4,5692.62,7037.32,-1793.86,50,93,545
4,10516.2,22435.2,-2460.0,34,182,1212
0,13056.4,47995.0,-4287.0,62,246,2190
0,16939.6,175944.0,-7546.0,54,391,7098
5,9377.46,11261.9,-2945.66,41,156,654
0,16218.2,165186.0,-7454.0,147,376,6283
4,8919.9,26436.9,-1960.0,34,156,1364
4,13627.5,52695.7,-6086.07,49,288,2334
0,5823.73,5136.0,-1656.0,17,76,268
0,7368.59,11313.0,-3070.0,24,130,693
4,7577.23,12632.0,-2920.48,15,132,806
0,24526.4,608544.0,-9812.0,387,604,14152
2,4102.55,2193.84,-867.999,23,54,165
5,9139.71,17005.7,-4003.8,78,172,973
3,9716.6,40182.4,-3320.0,11,196,1885
2,10334.0,10453.7,-2240.0,36,154,587
2,2482.22,58.8102,-240.0,92,33,5
0,12379.9,69765.0,-8529.0,150,278,3378
2,5291.31,4276.55,-1190.0,9,79,317
2,11213.7,73683.3,-5340.0,34,249,3630
0,8425.42,15149.0,-4270.0,123,166,850
2,6599.49,5262.24,-1830.0,8,79,292
4,9666.18,33157.5,-3530.53,91,176,1922
5,13166.5,77308.6,-7018.26,102,320,3466
3,19462.3,250084.0,-13300.0,69,540,8870
0,15196.5,75481.4,-8477.87,65,336,3302
3,9610.38,51687.8,-2830.0,30,188,2599
3,4704.48,3337.35,-1225.01,34,71,249
4,22655.2,410843.0,-9430.0,60,473,14125
4,7024.78,9183.28,-3125.6,15,138,554
3,6406.46,10267.8,-3040.0,16,109,689
2,16557.2,164858.0,-7448.74,79,352,6744
4,7157.44,4098.86,-2284.13,71,101,249
4,18803.7,161627.0,-8260.0,82,388,6290
1,2640.44,50.7964,-526.0,6,33,5
4,13888.1,52309.0,-5646.8,73,288,2334
2,4799.09,4089.21,-1460.0,9,79,317
2,5222.72,3517.56,-800.192,50,51,132
3,6781.25,10441.7,-3600.0,15,109,689
2,3725.95,2214.6,-1171.15,20,54,165
2,10104.8,10510.1,-2380.0,36,154,587
3,16017.3,61010.4,-1470.0,39,215,2188
5,3836.08,2177.51,-542.06,6,43,161
0,6679.7,11806.0,-3658.0,5,118,623
3,8471.49,26025.2,-2970.0,30,156,1364
4,8901.68,36490.9,-4850.0,43,196,1997
2,9156.35,51206.4,-3320.0,33,188,2599
0,10017.7,42155.0,-5362.0,26,202,2253
3,11910.0,113176.0,-1580.0,41,235,4905
0,5044.38,3017.0,-1693.0,5,72,223
4,8542.75,13597.1,-2896.2,12,148,729
2,25282.4,473146.0,-12100.0,47,483,15505
0,19409.6,145465.0,-5738.0,51,358,4435
0,12778.0,64801.0,-5552.0,29,246,2679
3,5449.57,3984.9,-1261.11,10,72,340
3,19997.2,251448.0,-14400.0,71,540,8870
0,6376.38,6615.0,-590.0,13,119,375
4,23042.2,520235.0,-11295.7,120,540,18067
2,8704.75,20648.2,-1514.89,0,163,1162
3,8616.07,11955.7,-2735.9,92,136,619
0,22650.6,414002.0,-15714.0,124,580,13153
0,10012.3,19160.0,-2870.0,47,182,939
0,10676.1,21116.0,-5247.0,47,213,1165
2,5199.56,3464.94,-809.738,49,51,132
3,6825.01,13340.8,-1542.48,18,96,804
3,13046.5,59846.3,-5100.0,27,247,2754
3,13595.4,140546.0,-4450.0,41,315,5844
0,18354.0,144140.0,-10130.0,315,393,5850
4,10670.5,38398.8,-3772.66,103,205,1751
4,11499.0,52198.5,-4433.47,120,209,2534
0,12462.6,72758.0,-8614.0,46,283,3377
0,9777.45,17745.0,-4291.0,60,166,980
0,10030.5,10001.0,-2971.0,99,139,398
3,4195.11,2823.21,-1430.85,37,67,224
3,10157.5,17841.5,-3760.91,86,172,973
0,37483.9,1332080.0,-21065.0,161,954,35169
4,9880.48,34602.6,-4567.76,125,208,1691
0,6097.37,11781.0,-2591.0,20,102,763
4,18063.7,197087.0,-8520.0,43,390,7459
3,3365.6,1396.43,-674.856,33,40,100
0,10945.4,61284.0,-6007.0,41,282,2834
5,9595.3,30767.9,-3220.82,126,171,1747
0,9561.16,39051.0,-4111.0,29,173,1866
0,11415.1,53379.0,-6903.0,114,237,2607
3,4246.04,2027.14,-1063.0,6,63,166
0,4368.27,2644.0,-777.0,10,72,205
0,15436.3,105045.0,-6346.0,46,332,3805
3,14294.7,110276.0,-8160.0,42,322,4619
2,7665.71,9238.05,-3083.18,20,138,554
0,11690.2,27386.0,-4281.0,30,180,1110
4,8875.98,11610.8,-3093.78,39,156,654
4,11445.1,32499.9,-4173.44,109,204,1692
0,19479.2,228025.0,-9579.0,88,461,7592
4,15251.9,141424.0,-3360.0,54,315,5844
3,8835.56,16761.2,-2659.99,73,142,844
4,14039.1,142658.0,-6083.54,163,308,6057
2,2353.64,48.9971,-476.0,8,33,5
2,6604.47,5221.3,-2010.0,16,79,292
2,9143.18,20270.0,-3445.09,75,163,1162
4,10489.5,26710.7,-1306.69,0,158,1403
4,22946.8,516498.0,-11536.6,132,540,18067
2,4938.15,3129.29,-1156.08,38,71,249
2,5044.41,3474.18,-812.821,50,51,132
4,8144.32,12853.8,-2529.16,28,132,806
0,7959.24,23789.0,-2861.0,40,145,1358
2,7462.63,9577.7,-2502.63,20,123,621
2,11961.0,35557.8,-2330.0,20,234,1581
0,8651.83,28786.0,-2696.0,28,161,1466
4,9969.34,28684.3,-1880.0,30,194,1521
0,19818.6,168502.0,-6372.0,34,337,4721
2,5240.54,4306.44,-979.0,9,79,317
3,7336.37,13967.1,-2349.04,82,120,809
0,5857.14,5353.0,-1969.0,22,93,368
3,8528.87,12270.3,-2740.41,96,136,619
3,10361.6,58812.0,-130.157,107,217,2904
0,9654.12,37288.0,-4180.0,14,178,1694
3,12954.7,61086.9,-6030.0,31,247,2754
3,11384.3,34438.8,-2150.0,46,234,1581
5,9369.38,12484.7,-2576.4,83,136,619
2,5800.57,3489.48,-725.065,49,51,132
3,5413.19,3704.98,-817.237,39,51,132
2,4810.02,3784.94,-1110.0,13,79,317
0,8971.75,26548.0,-4953.0,69,187,1519
0,27127.7,747880.0,-11468.0,95,551,17887
0,8318.05,39857.0,-4819.0,25,166,2178
0,7510.54,9256.0,-3518.0,49,120,584
